vehicleID:ID(VEHICLE-ID)|modelName|modelDetails|vin|registrationPlate|kw:long|fuelType|ownershipType|company|companyGroup|:LABEL
173563|Fiesta|1.0 Benzin 74KW NAVI|WF0DXXGAKDGK77847|F-R 7684|74|Super (Benzin)|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER (BENZIN)
173950|Fiesta|1.0 Benzin 74KW NAVI|WF0DXXGAKDGD25932|F-R 7847|74|Super (Benzin)|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER (BENZIN)
173538|Fiesta|1.0 Benzin 74KW NAVI|WF0DXXGAKDGC61047|F-R 7767|74|Super (Benzin)|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER (BENZIN)
173442|Fiesta|1.0 Benzin 74KW NAVI|WF0DXXGAKDGK77819|F-R 7775|74|Super (Benzin)|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER (BENZIN)
174069|Kangoo|Elektro 44kW Kasten|VF1FW0ZMJ47828027|F-R 5248|44|Strom|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;RENAULT;STROM
173564|Fiesta|1.0 Benzin 74KW NAVI|WF0DXXGAKDGK77835|F-R 7721|74|Super (Benzin)|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER (BENZIN)
174141|Fiesta|1.0 Benzin 74KW NAVI|WF0DXXGAKDGD27723|F-R 7967|74|Super (Benzin)|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER (BENZIN)
173526|Fiesta|1.0 Benzin 74KW NAVI|WF0DXXGAKDGC61035|F-R 7738|74|Super (Benzin)|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER (BENZIN)
173553|Fiesta|1.0 Benzin 74KW NAVI|WF0DXXGAKDGC53857|F-R 7824|74|Super (Benzin)|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER (BENZIN)
172047|Fiesta|1,6 Diesel 70kW NAVI|WF0DXXGAKDFM52362|F-R 7439|70|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
173953|Fiesta|1.0 Benzin 74KW NAVI|WF0DXXGAKDGD25935|F-R 7923|74|Super (Benzin)|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER (BENZIN)
173934|Fiesta|1.0 Benzin 74KW NAVI|WF0DXXGAKDGD20950|F-R 7237|74|Super (Benzin)|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER (BENZIN)
173556|Fiesta|1.0 Benzin 74KW NAVI|WF0DXXGAKDGC53854|F-R 7833|74|Super (Benzin)|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER (BENZIN)
174184|Fiesta|1.0 Benzin 74KW NAVI|WF0DXXGAKDGD34662|F-R 7941|74|Super (Benzin)|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER (BENZIN)
172235|Focus|1,5 Diesel 88kW NAVI|WF06XXGCC6FM57812|F-R 7593|88|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
173928|Fiesta|1.0 Benzin 74KW NAVI|WF0DXXGAKDGD20944|F-R 7756|74|Super (Benzin)|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER (BENZIN)
173955|Fiesta|1.0 Benzin 74KW NAVI|WF0DXXGAKDGD25937|F-R 7921|74|Super (Benzin)|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER (BENZIN)
174185|Fiesta|1.0 Benzin 74KW NAVI|WF0DXXGAKDGD34661|F-R 7942|74|Super (Benzin)|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER (BENZIN)
173959|Fiesta|1.0 Benzin 74KW NAVI|WF0DXXGAKDGD25941|F-R 7914|74|Super (Benzin)|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER (BENZIN)
173961|Fiesta|1.0 Benzin 74KW NAVI|WF0DXXGAKDGD25943|F-R 7901|74|Super (Benzin)|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER (BENZIN)
174121|Fiesta|1.0 Benzin 74KW NAVI|WF0DXXGAKDGL47677|F-R 8038|74|Super (Benzin)|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER (BENZIN)
173457|Fiesta|1.0 Benzin 74KW NAVI|WF0DXXGAKDGK74484|F-R 7798|74|Super (Benzin)|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER (BENZIN)
174125|Fiesta|1.0 Benzin 74KW NAVI|WF0DXXGAKDGD25956|F-R 7949|74|Super (Benzin)|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER (BENZIN)
173502|Fiesta|1.0 Benzin 74KW NAVI|WF0DXXGAKDGK76150|F-R 7699|74|Super (Benzin)|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER (BENZIN)
173963|Fiesta|1.0 Benzin 74KW NAVI|WF0DXXGAKDGD25945|F-R 7898|74|Super (Benzin)|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER (BENZIN)
174127|Fiesta|1.0 Benzin 74KW NAVI|WF0DXXGAKDGD25958|F-R 7951|74|Super (Benzin)|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER (BENZIN)
173515|Fiesta|1.0 Benzin 74KW NAVI|WF0DXXGAKDGK74478|F-R 7828|74|Super (Benzin)|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER (BENZIN)
173943|Fiesta|1.0 Benzin 74KW NAVI|WF0DXXGAKDGD20960|F-R 7865|74|Super (Benzin)|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER (BENZIN)
173543|Fiesta|1.0 Benzin 74KW NAVI|WF0DXXGAKDGC53867|F-R 7813|74|Super (Benzin)|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER (BENZIN)
174193|Fiesta|1.0 Benzin 74KW NAVI|WF0DXXGAKDGD34673|F-R 7998|74|Super (Benzin)|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER (BENZIN)
174118|Fiesta|1.0 Benzin 74KW NAVI|WF0DXXGAKDGL47687|F-R 8052|74|Super (Benzin)|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER (BENZIN)
173944|Fiesta|1.0 Benzin 74KW NAVI|WF0DXXGAKDGD20961|F-R 7863|74|Super (Benzin)|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER (BENZIN)
172260|Focus|1,5 Diesel 88kW NAVI|WF06XXGCC6FM58387|F-R 7411|88|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
174120|Fiesta|1.0 Benzin 74KW NAVI|WF0DXXGAKDGL47676|F-R 8037|74|Super (Benzin)|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER (BENZIN)
172308|Focus|1,5 Diesel 88kW NAVI|WF06XXGCC6FM58381|F-R 7415|88|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
173545|Fiesta|1.0 Benzin 74KW NAVI|WF0DXXGAKDGC53865|F-R 7815|74|Super (Benzin)|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER (BENZIN)
173421|Fiesta|1.0 Benzin 74KW NAVI|WF0DXXGAKDGK77841|F-R 7711|74|Super (Benzin)|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER (BENZIN)
173965|Fiesta|1.0 Benzin 74KW NAVI|WF0DXXGAKDGD25947|F-R 7896|74|Super (Benzin)|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER (BENZIN)
173504|Fiesta|1.0 Benzin 74KW NAVI|WF0DXXGAKDGK76148|F-R 7704|74|Super (Benzin)|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER (BENZIN)
174194|Fiesta|1.0 Benzin 74KW NAVI|WF0DXXGAKDGD34674|F-R 7999|74|Super (Benzin)|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER (BENZIN)
173947|Fiesta|1.0 Benzin 74KW NAVI|WF0DXXGAKDGD20966|F-R 7924|74|Super (Benzin)|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER (BENZIN)
173546|Fiesta|1.0 Benzin 74KW NAVI|WF0DXXGAKDGC53864|F-R 7816|74|Super (Benzin)|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER (BENZIN)
174178|Fiesta|1.0 Benzin 74KW NAVI|WF0DXXGAKDGD34669|F-R 7930|74|Super (Benzin)|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER (BENZIN)
173957|Fiesta|1.0 Benzin 74KW NAVI|WF0DXXGAKDGD25939|F-R 7917|74|Super (Benzin)|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER (BENZIN)
173506|Fiesta|1.0 Benzin 74KW NAVI|WF0DXXGAKDGK76146|F-R 7706|74|Super (Benzin)|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER (BENZIN)
174189|Fiesta|1.0 Benzin 74KW NAVI|WF0DXXGAKDGD34665|F-R 7936|74|Super (Benzin)|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER (BENZIN)
173509|Fiesta|1.0 Benzin 74KW NAVI|WF0DXXGAKDGK76143|F-R 7710|74|Super (Benzin)|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER (BENZIN)
174195|Fiesta|1.0 Benzin 74KW NAVI|WF0DXXGAKDGD34675|F-R 8001|74|Super (Benzin)|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER (BENZIN)
173519|Fiesta|1.0 Benzin 74KW NAVI|WF0DXXGAKDGC61028|F-R 7730|74|Super (Benzin)|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER (BENZIN)
174137|Fiesta|1.0 Benzin 74KW NAVI|WF0DXXGAKDGD27719|F-R 7963|74|Super (Benzin)|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER (BENZIN)
174202|Fiesta|1.0 Benzin 74KW NAVI|WF0DXXGAKDGD34682|F-R 8012|74|Super (Benzin)|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER (BENZIN)
173992|Fiesta|1.0 Benzin 74KW NAVI|WF0DXXGAKDGD34693|F-R 7925|74|Super (Benzin)|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER (BENZIN)
174180|Fiesta|1.0 Benzin 74KW NAVI|WF0DXXGAKDGD34667|F-R 7932|74|Super (Benzin)|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER (BENZIN)
173981|Fiesta|1.0 Benzin 74KW NAVI|WF0DXXGAKDGD27739|F-R 7891|74|Super (Benzin)|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER (BENZIN)
174186|Fiesta|1.0 Benzin 74KW NAVI|WF0DXXGAKDGD34660|F-R 7943|74|Super (Benzin)|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER (BENZIN)
173551|Fiesta|1.0 Benzin 74KW NAVI|WF0DXXGAKDGC53859|F-R 7821|74|Super (Benzin)|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER (BENZIN)
174196|Fiesta|1.0 Benzin 74KW NAVI|WF0DXXGAKDGD34676|F-R 8002|74|Super (Benzin)|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER (BENZIN)
173557|Fiesta|1.0 Benzin 74KW NAVI|WF0DXXGAKDGC53853|F-R 7834|74|Super (Benzin)|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER (BENZIN)
174117|Fiesta|1.0 Benzin 74KW NAVI|WF0DXXGAKDGL47686|F-R 8051|74|Super (Benzin)|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER (BENZIN)
174199|Fiesta|1.0 Benzin 74KW NAVI|WF0DXXGAKDGD34679|F-R 8007|74|Super (Benzin)|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER (BENZIN)
173527|Fiesta|1.0 Benzin 74KW NAVI|WF0DXXGAKDGC61036|F-R 7740|74|Super (Benzin)|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER (BENZIN)
174221|Fiesta|1.0 Benzin 74KW NAVI|WF0DXXGAKDGD27760|F-R 7983|74|Super (Benzin)|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER (BENZIN)
173542|Fiesta|1.0 Benzin 74KW NAVI|WF0DXXGAKDGC53868|F-R 7804|74|Super (Benzin)|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER (BENZIN)
174230|Fiesta|1.0 Benzin 74KW NAVI|WF0DXXGAKDGD27769|F-R 7992|74|Super (Benzin)|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER (BENZIN)
174126|Fiesta|1.0 Benzin 74KW NAVI|WF0DXXGAKDGD25957|F-R 7950|74|Super (Benzin)|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER (BENZIN)
174209|Fiesta|1.0 Benzin 74KW NAVI|WF0DXXGAKDGD34689|F-R 8023|74|Super (Benzin)|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER (BENZIN)
174326|Fiesta|1.0 Benzin 74KW NAVI|WF0DXXGAKDGD34700|F-R 8033|74|Super (Benzin)|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER (BENZIN)
173939|Fiesta|1.0 Benzin 74KW NAVI|WF0DXXGAKDGD20955|F-R 7871|74|Super (Benzin)|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER (BENZIN)
174143|Fiesta|1.0 Benzin 74KW NAVI|WF0DXXGAKDGD27725|F-R 7969|74|Super (Benzin)|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER (BENZIN)
180791|Mondeo|Diesel Automatik festes Trenngitter Navi|WF0FXXWPCFGS13989|F-R 8221|110|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
180790|Mondeo|Diesel Automatik festes Trenngitter Navi|WF0FXXWPCFGS13985|F-R 8220|110|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
180796|Mondeo|Diesel Automatik festes Trenngitter Navi|WF0FXXWPCFGS13984|F-R 8226|110|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
180801|Mondeo|2,0 Diesel 110 kW Navi Automatik|WF0FXXWPCFGS13979|F-R 8232|110|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
174201|Fiesta|1.0 Benzin 74KW NAVI|WF0DXXGAKDGD34681|F-R 8010|74|Super (Benzin)|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER (BENZIN)
174128|Fiesta|1.0 Benzin 74KW NAVI|WF0DXXGAKDGD25959|F-R 7952|74|Super (Benzin)|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER (BENZIN)
174210|Fiesta|1.0 Benzin 74KW NAVI|WF0DXXGAKDGD34690|F-R 8024|74|Super (Benzin)|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER (BENZIN)
180798|Mondeo|2,0 Diesel 110 kW NAVI Automatik|WF0FXXWPCFGS13982|F-R 8260|110|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
174211|Fiesta|1.0 Benzin 74KW NAVI|WF0DXXGAKDGD34691|F-R 8025|74|Super (Benzin)|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER (BENZIN)
173946|Fiesta|1.0 Benzin 74KW NAVI|WF0DXXGAKDGD20965|F-R 7859|74|Super (Benzin)|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER (BENZIN)
180799|Mondeo|Diesel Automatik festes Trenngitter Navi|WF0FXXWPCFGS13981|F-R 8229|110|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
174187|Fiesta|1.0 Benzin 74KW NAVI|WF0DXXGAKDGD34659|F-R 7944|74|Super (Benzin)|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER (BENZIN)
180808|Mondeo|2,0 Diesel 110 kW Navi Automatik|WF0FXXWPCFGS13992|F-R 8243|110|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
174188|Fiesta|1.0 Benzin 74KW NAVI|WF0DXXGAKDGD34658|F-R 7945|74|Super (Benzin)|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER (BENZIN)
173951|Fiesta|1.0 Benzin 74KW NAVI|WF0DXXGAKDGD25933|F-R 7845|74|Super (Benzin)|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER (BENZIN)
173956|Fiesta|1.0 Benzin 74KW NAVI|WF0DXXGAKDGD25938|F-R 7920|74|Super (Benzin)|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER (BENZIN)
174215|Fiesta|1.0 Benzin 74KW NAVI|WF0DXXGAKDGD27754|F-R 7975|74|Super (Benzin)|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER (BENZIN)
174198|Fiesta|1.0 Benzin 74KW NAVI|WF0DXXGAKDGD34678|F-R 8006|74|Super (Benzin)|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER (BENZIN)
173969|Fiesta|1.0 Benzin 74KW NAVI|WF0DXXGAKDGD27727|F-R 7881|74|Super (Benzin)|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER (BENZIN)
173970|Fiesta|1.0 Benzin 74KW NAVI|WF0DXXGAKDGD27728|F-R 7880|74|Super (Benzin)|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER (BENZIN)
174205|Fiesta|1.0 Benzin 74KW NAVI|WF0DXXGAKDGD34685|F-R 8016|74|Super (Benzin)|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER (BENZIN)
174217|Fiesta|1.0 Benzin 74KW NAVI|WF0DXXGAKDGD27756|F-R 7977|74|Super (Benzin)|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER (BENZIN)
173552|Fiesta|1.0 Benzin 74KW NAVI|WF0DXXGAKDGC53858|F-R 7823|74|Super (Benzin)|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER (BENZIN)
174218|Fiesta|1.0 Benzin 74KW NAVI|WF0DXXGAKDGD27757|F-R 7978|74|Super (Benzin)|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER (BENZIN)
174219|Fiesta|1.0 Benzin 74KW NAVI|WF0DXXGAKDGD27758|F-R 7979|74|Super (Benzin)|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER (BENZIN)
173555|Fiesta|1.0 Benzin 74KW NAVI|WF0DXXGAKDGC53855|F-R 7832|74|Super (Benzin)|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER (BENZIN)
174227|Fiesta|1.0 Benzin 74KW NAVI|WF0DXXGAKDGD27766|F-R 7989|74|Super (Benzin)|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER (BENZIN)
173972|Fiesta|1.0 Benzin 74KW NAVI|WF0DXXGAKDGD27730|F-R 7842|74|Super (Benzin)|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER (BENZIN)
174229|Fiesta|1.0 Benzin 74KW NAVI|WF0DXXGAKDGD27768|F-R 7991|74|Super (Benzin)|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER (BENZIN)
174228|Fiesta|1.0 Benzin 74KW NAVI|WF0DXXGAKDGD27767|F-R 7990|74|Super (Benzin)|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER (BENZIN)
180794|Mondeo|Diesel Automatik festes Trenngitter Navi|WF0FXXWPCFGS13986|F-R 8224|110|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
174109|Fiesta|1.0 Benzin 74KW NAVI|WF0DXXGAKDGL47678|F-R 8039|74|Super (Benzin)|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER (BENZIN)
174124|Fiesta|1.0 Benzin 74KW NAVI|WF0DXXGAKDGD25955|F-R 7948|74|Super (Benzin)|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER (BENZIN)
174130|Fiesta|1.0 Benzin 74KW NAVI|WF0DXXGAKDGD25961|F-R 7954|74|Super (Benzin)|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER (BENZIN)
174179|Fiesta|1.0 Benzin 74KW NAVI|WF0DXXGAKDGD34668|F-R 7931|74|Super (Benzin)|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER (BENZIN)
174181|Fiesta|1.0 Benzin 74KW NAVI|WF0DXXGAKDGD34666|F-R 7933|74|Super (Benzin)|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER (BENZIN)
174249|Fiesta|1.0 Benzin 74KW NAVI|WF0DXXGAKDGD27750|F-R 7971|74|Super (Benzin)|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER (BENZIN)
174264|Fiesta|1.0 Benzin 74KW NAVI|WF0DXXGAKDGD20962|F-R 7862|74|Super (Benzin)|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER (BENZIN)
174328|Fiesta|1.0 Benzin 74KW NAVI|WF0DXXGAKDGD34702|F-R 8035|74|Super (Benzin)|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER (BENZIN)
180793|Mondeo|Diesel Automatik festes Trenngitter Navi|WF0FXXWPCFGS13987|F-R 8223|110|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
147988|Fiesta|1,6 Diesel 70kW NAVI |WF0JXXGAJJBD83983|F-R 8770|70|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
148303|C-Zero|ELEKTRO 35kW NAVI Automatik 4-Sitzer|VF71NZKZZBU901071|F-DB 8990|35|Strom|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;CITROËN;STROM
148444|Ka|1,2 Super 51kW|WF0UXXLTRUBL89490|F-R 9029|51|Super E10|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER E10
148451|Ka|1,2 Super 51kW|WF0UXXLTRUBL89219|F-R 9034|51|Super E10|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER E10
148641|Ka|1,2 Super 51kW|WF0UXXLTRUBY03717|F-R 7027|51|Super E10|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER E10
148671|Ka|1,2 Super 51kW|WF0UXXLTRUBY03719|F-R 7029|51|Super E10|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER E10
148672|Ka|1,2 Super 51kW|WF0UXXLTRUBY03720|F-R 7030|51|Super E10|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER E10
148673|Ka|1,2 Super 51kW|WF0UXXLTRUBY03721|F-R 7031|51|Super E10|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER E10
148692|Ka|1,2 Benzin 51kW|WF0UXXLTRUBY03710|F-R 7038|51|Super E10|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;SUPER E10
148778|Astra|1,7 Diesel 81kW NAVI|W0LPC8EG6B8127459|F-R 7052|81|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;OPEL;DIESEL
